movie_id,cast_name,writer,producer,director
127867,"Juno Temple,Michael Angarano,Alexis Bledel,Billy Magnussen,Alia Shawkat,Bobby Moynihan,Steve Park,Ben Rappaport,Lucy Walters,Jack McBrayer,Debra Monk,Michael Delaney,Tara Copeland,Thomas Middleditch,Bob McClure,Rebecca Darke,Ian Scott McGregor,Travis Myers,Matt Walsh,Danielle Kotch,M.K. Walsh,Claudia Mason,Cristin Milioti,Roland J. Walton,Christopher Maggi,Matthew Backer,Yuen Byun,Adam Files,Kirk Roos,Christopher Jon Gombos,William Todd Levinson,Harry L. Seddon",,,Ramaa Mosley
3170,"Donnie Dunagan,Peter Behn,Stan Alexander,Cammie King,Will Wright,Hardie Albright,Ann Gillis,Tim Davis,Sam Edwards,Sterling Holloway,Otis Harlan",,Walt Disney,"David Hand,James Algar,Samuel Armstrong,William Roberts,Paul Satterfield,Graham Heid,Norman Wright"
14014,"Adam Carolla,Oswaldo Castillo,Harold House Moore,Christopher Darga,Jonathan Hernandez,Heather Juergensen",,,
15708,"Steve Sandvoss,Wes Ramsey,Jacqueline Bisset,Rebekah Johnson,Mary Kay Place,Erik Palladino,Amber Benson,Khary Payton,Rob McElhenney,Dave Power",,,C. Jay Cox
146882,"Stana Roumillac,Vincent Byrd Le Sage,Christophe Cherki",,,Mariette Monpierre
215918,"Bokeem Woodbine,Sharon Leal,Wayne Brady,Quinton Aaron,Hill Harper,La La Anthony",,Tommy Oliver,Tommy Oliver
84200,"Ari Graynor,Lauren Miller,Mark Webber,Justin Long,Mimi Rogers,James Wolk,Nia Vardalos,Sugar Lyn Beard,Don McManus,Seth Rogen,Ken Marino,Steven Shaw,Kevin Smith,Veronika Dash","Lauren Miller,Katie Anne Naylon","Josh Kesselman,Jennifer Weinbaum,Jenny Hinkey",Jamie Travis
84184,"Rashida Jones,Andy Samberg,Elijah Wood,Emma Roberts,Ari Graynor,Eric Christian Olsen,Janel Parrish,Chris Messina,Sarah Haskins,Matthew Del Negro,Shira Lazar,Will McCormack,Kate Krieger,Rebecca Dayan,Chris Pine,Lenny Jacobson,Sarah Wright",,Lee Nelson,Lee Toland Krieger
45767,"D. David Morin,Gavin MacLeod,Hal Linden,Richard Riehle",Rich Christiano,,Rich Christiano
14823,"Georgia Groome,Johnny Harris,Sam Spruell,Lorraine Stanley,Alexander Morton,Nathan Constance,Jamie Kenna,Chloe Bale",Paul Andrew Williams,,Paul Andrew Williams
367551,"Stephen Dorff,Eddie Griffin,Bill Billions,Jonathan Billions",Nick Love,,Nick Love
343409,"Samaire Armstrong,Anna Gurji,Matt Cohen,Kyan DuBois",T.R. Gough,,
60243,"Leila Hatami,Kimia Hosseini,Merila Zarei,Sareh Bayat,Shahab Hosseini,Shirin Yazdanbakhsh,Mohammad Sajadian,Armine Zeytounchian ,Babak Karimi",,Asghar Farhadi,Asghar Farhadi
57294,"Stephen McCole,Malcolm Shields,Andrew Neil,Jo Hartley",Justin Molotnikov,,Justin Molotnikov
11446,"Heather Matarazzo,Victoria Davis,Christina Brucato,Christina Vidal,Siri Howard,Brendan Sexton III,Daria Kalinina,Matthew Faber,Ken Leung,Josiah Trager,Bill Buell,Eric Mabius,Stacey Moseley,Will Lyman",,Todd Solondz,Todd Solondz
47889,"Ashley Judd,Todd Field,Bentley Mitchum,Dorothy Lyman,Allison Dean,Betsy Douds,Divya Satia,Bobby Barnes",Victor Nunez,,Victor Nunez
25461,"Victor Rasuk,Judy Marte,Melonie Diaz,Altagracia Guzman,Silvestre Rasuk,Krystal Rodriguez,Kevin Rivera,Wilfree Vasquez,Donna Maldonado",Peter Sollett,,Peter Sollett
905,"Louise Brooks,Fritz Kortner,Francis Lederer,Carl Goetz,Alice Roberts",,Seymour Nebenzal,G.W. Pabst
279759,,,,
78705,"Norma Aleandro,Norma Argentina ,Marcos Mundstock,Elsa Berenguer",,,Jorge Gaggero
25212,"Kevin Pollak,Timothy Hutton,Sheryl Lee Ralph,Clotilde Courau,Sean Astin,Mark Thompson,Michael Mantell,Kathryn Morris,Ryan Cutrona,Joe McCrackin,Scoot Powell,J. Scott Shonka,Jim Curley,Rigg Kennedy,James Handy,Graham Galloway,John Cirigliano,Amit Mehta,Steve Loglisci,Kristen Shaw,Robert Harvey,June Lockhart,Badja Djola",Rod Lurie,Marc Frydman,Rod Lurie
26899,"Emile Hirsch,Tom Guiry,Richard Jenkins,Pablo Schreiber,Zachary Knighton,Ryan Donowho",Michael Burke,,Michael Burke
146269,"Devon Gummersall,Arly Jover,Eion Bailey,Leslie Bibb,Dale Godboldo,Simon Templeman",,,Catherine Jelski
292483,"Shane Dawson,Cherami Leigh,Drew Monson,Michelle Veintimilla,Lisa Schwartz",Dan Schoffer,"Shane Dawson,Lauren Schnipper,Josh Shader",Shane Dawson
14451,"Charlotte Frogner,Stig Frode Henriksen,Vegar Hoel,Jeppe Beck Laursen,Lasse Valdal,Jenny Skavlan,Ane Dahl Torp",,Tomas Evjen,Tommy Wirkola
10105,"Larry Bagby,Alexander Polinsky,Kirby Heyborne,Corbin Allred,Ethan Vincent,Melinda Renee,Jeff Birk,Ben Gourley,Chris Clark,M. Casey Reeves,Curt Dousett,Michael Buster,Randy Beard,Tane Williams,Christian Lee,Philip Malzl,Christian Malzl,Dawn Graham,Peter Holden",,"Lawrence Bagby,Ryan Little,Fenton Quinn,Brian Brough,Adam Abel,Michael Buster",Ryan Little
211557,"Brandon Bales,Brandy Maasch,Julie Mintz,Walter Phelan,Taylor Pigeon,Alan Pietruszewski,Whit Spurgeon","Matt Duffer,Ross Duffer",,Clark Baker
838,"Richard Dreyfuss,Ron Howard,Paul Le Mat,Charles Martin Smith,Cindy Williams,Candy Clark,Mackenzie Phillips,Wolfman Jack,Bo Hopkins,Manuel Padilla Jr.,Beau Gentry,Harrison Ford,Kathleen Quinlan,Suzanne Somers,John Brent,Kay Lenz,Debralee Scott,Terence McGovern,Lynne Marie Stewart,Jana Bellan,Jim Bohan,Susan Richardson,Scott Beach,Jody Carlson,Joe Miksak,Al Nalbandian",,"Gary Kurtz,Francis Ford Coppola",George Lucas
40862,Shereef Akeel,,,Robert Greenwald
13158,"Dana Snyder,Carey Means,Dave Willis,Andy Merrill,Bruce Campbell,Fred Armisen,Chris Kattan",,,"Dave Willis,Matt Maiellaro"
84332,"Aubrey Plaza,Mark Duplass,Jake Johnson,Karan Soni,Jenica Bergere,Kristen Bell,Jeff Garlin,Mary Lynn Rajskub,William Hall Jr.,Tony Doupe,Xola Malik,Kimberly Durham,Grace Arends,Scott Swan,Basil Harris,Tom Ricciardelli,Lynn Shelton,Eli Borozan,Alice Hung",Derek Connolly,"Peter Saraf,Marc Turtletaub,Colin Trevorrow,Stephanie Langhoff,Derek Connolly",Colin Trevorrow
74510,Kevin Hart,Kevin Hart,,"Tim Story,Leslie Small"
74725,"Neil Maskell,MyAnna Buring,Harry Simpson,Michael Smiley,Struan Rodger,Emma Fryer,Esme Folley,Ben Crompton,Gemma Lise Thornton,Robin Hill,Zoe Thomas,Gareth Tunley,Jamelle Ola,Mark Kempner,Damien Thomas,Robert Hill,Sara Dee,Alice Lowe,Steve Oram","Ben Wheatley,Amy Jump","Andrew Starke,Claire Jones",Ben Wheatley
58428,"Sara Paxton,Pat Healy,Kelly McGillis,George Riddle,Lena Dunham,Alison Bartlett,Brenda Cooney,John Speredakos",Ti West,"Larry Fessenden,Ti West,Derek Curl,Peter Phok",Ti West
8416,"Stefania Sandrelli,Gastone Moschin,Dominique Sanda,Enzo Tarascio,Fosco Giachetti,Yvonne Sanson",Bernardo Bertolucci,,Bernardo Bertolucci
36584,"Dylan Haggerty,Renee Faia,Dennis Lau,Raymond J. Barry,Kelsey Kemper,Jared McVay",,,Neil Burger
13429,"Nichola Burley,Sian Breckin,Jaime Winstone,Robert Boulter,Tom Burke,Julian Morris,Jay Taylor",,"Robin Gutch,Mark Herbert",Olly Blackburn
9022,"Amber Heard,Anson Mount,Michael Welch,Whitney Able,Edwin Hodge,Aaron Himelstein,Luke Grimes,Melissa Price,Adam Powell,Peyton Hayslip,Brooke Bloom,Robert Earl Keen,Amber Bartlett",,"Felipe Marino,Joe Neurauter,Chad Feehan,Brian Udovich",Jonathan Levine
22530,"Sarah Farooqui,Chris Ivan Cevic,Alex Petrovitch,Michele Morrow,Ivan L. Moody,Jonathan Oldham,Dichen Lachman,Jennifer Lee Wiggins,Kimberly Rowe,Monica Huntington",,,Christopher Hutson
288,"Gary Cooper,Grace Kelly,Thomas Mitchell,Lloyd Bridges,Katy Jurado,Otto Kruger,Lon Chaney Jr.,Harry Morgan,Ian MacDonald,Eve McVeagh,Morgan Farley,Harry Shannon,Lee Van Cleef,Robert J. Wilke,Sheb Wooley,Jack Elam,John Doucette,Ted Stanhope,Lee Aaker,Guy Beach,Larry J. Blake,John Breen,Tex Driscoll,Herschel Graham,Paul Kruger,Roy Bucko,Russell Custer,Nora Bush,Ann Kunde,Ben Corbett,Rudy Germane,Chuck Hayward,Michael Jeffers,Kansas Moehring,Jack Montgomery,Buddy Roosevelt,Allen D. Sewall,Howland Chamberlain,Virginia Christine,Cliff Clark,Paul Dubov,Dick Elliott,Virginia Farmer,Tim Graham,Tom Greenway,Harry Harvey,Nolan Leary,Tom London,Merrill McCormick,William Newell,James Millican,Lucien Prival,Ralph Reed,Charles Soldani,Slim Talbot",,Stanley Kramer,Fred Zinnemann
14275,"William Gates,Arthur Agee,Steve James","Steve James,Frederick Marx",,Steve James
2287,"Christopher Toler,Tommy the Clown,Miss Prissy,Dragon,Ceasare Willis,Larry Berry,Kevin Richardson",,"Marc Hawker,Ellen Jacobson",David LaChapelle
18734,"Paul Dano,Bruce Altman,Brian Cox,Billy Kay,James Costa,Tony Michael Donnelly,Walter Masterson,Adam LeFevre,Chance Kelly","Michael Cuesta,Stephen M. Ryder,Gerald Cuesta",,Michael Cuesta
206197,"Kara Hayward,Georgie Henley,Olivia DeJonge,Laura Fraser,Kal Penn,Louis Ozawa Changchien,Morgan Turner,Gary Wilmes,Neal Huff,Hudson Yang,Juliana Sass,Evan Kuzma,Orlagh Cassidy,Deema Aitken,Quinn Baganz,Brian Berrebbi,Sonnie Brown,David Chen,Annie Creech,Nate Dern,Andrew Garman,Grace Gray,Aubrey Hays,Jessica Hecht,Mela Hudson,Birgit Huppuch,Valentina Hurtado,Abby Quinn,Hannah Munson,Lily Autumn Page,Wayne Pyle,Amy Lynn Stewart,Matt Walton,Lindsay Andretta,Ocean Elizabeth Currier,Marilyn Fu,Rosemary Howard,Donna Sue Jahier,Phillip X. Levine,William Todd Levinson,Steven Millhauser,Michael Patrick Burke,Laurent Rejto,Harry L. Seddon,Christina Venuto,Benita Zahn",,,Caryn Waechter
26837,"Missy Yager,Wesley Jonathan,Drew Sidora,Aimee Garcia,James Martinez,Richard Yniguez",,,Emily Dell
7859,"Ryan Gosling,Jeff Lima,Shareeka Epps,Nathan Corbett,Rosemary Ledee,Tristan Mack Wilds,Bryce Silver,Kaela C. Pabon,Erica Rivera,Stephanie Bast,Eleanor Hutchins,Sebastian Sozzi,Tina Holmes,Karen Chilton,Anthony Mackie,Monique Gabriela Curnen,Collins Pennie,Deborah Rush,Jay O. Sanders,Nicole Vicius,Adepero Oduye",,"Anna Boden,Lynette Howell,Rosanne Korenberg,Alex Orlovsky,Jamie Patricof,Jeremy Kipp Walker",Ryan Fleck
302579,"Yvonne Russo,Irene Bedard,Kimberly Guerrero,Pato Hoffmann,Mark Abbott,Collin Bernsen,Mary Kay Place,Carol Potter,Floyd Red Crow Westerman,Max Gail,Jerry Rector,Akima Castaneda,Kevin Cloud Brechner,Lowell Raven,Robert J. Thissen",,Yvonne Russo,Jennifer Wynne Farmer
51955,"Christopher Scott Cherot,Chenoa Maxwell,Tammi Katherine Jones,Robinne Lee,Reginald James,Kim Harris,Betty Vaughn,Margie St. Juste,Chuck Baron,Hill Harper",Christopher Scott Cherot,Christopher Scott Cherot,Christopher Scott Cherot
376004,"Sean Faris,Danielle Savre,Mehcad Brooks,Stephanie Charles,Steffinnie Phrommany,Rebecca Reaney",H.M. Coakley,"Mehcad Brooks,Sean Faris,Mark E. Walker",H.M. Coakley
158752,"Roy Abramsohn,Elena Schuber,Katelynn Rodriguez,Danielle Safady,Jack Dalton,Annet Mahendru,Lee Armstrong",Randy Moore,"Gioia Marchese,Soojin Chung",Randy Moore
40658,"Ellis Cashmore,Max Clifford,Richard Curtis,Nick Davies,Charlotte de Barker,Rupert Degas,Park Dietz,Emma Freud,Robert Galinsky,Bob Geldof,Jake Halpern,Elton John,Midge Ure,Harvey Weinstein",,,Chris Atkins
296943,,,,Bill Benenson
118612,"Steven Strait,Karolina Wydra,Sandra Ellis Lafferty,Ric Reitz,Jackson Walker,Madison Lintz,Bob Penny,April Billingsley,Jennifer Spriggs,Tyrin Niles Wyche,Sabyn Mayfield,Chase Presley,Steve Coulter",Ryan Smith,Brandon Gregory,Ryan Smith
138976,"Matthew Ziff,Michael Biehn,Sarah Butler,Caitlin Keats",,,Travis Romero
323967,"Andrew J. West,Justin Kirk,Virginia Madsen,William H. Macy,Milo Ventimiglia,Neve Campbell,Leven Rambin,Peter Facinelli,Jim Gaffigan,Brian J. White",Paul Shoulberg,"Benito Mueller,Christine Holder,Mark Holder,Brenden Patrick Hill,Ryan Harris",Anna Mastro
3080,"Fred Astaire,Ginger Rogers,Edward Everett Horton,Helen Broderick,Erik Rhodes,Eric Blore,Lucille Ball,Gino Corrado",,Pandro S. Berman,Mark Sandrich
2667,"Michael C. Williams,Heather Donahue,Joshua Leonard,Bob Griffith,Jim King,Ed Swanson,Patricia DeCou,Mark Mason,Jackie Hallex",Daniel Myrick,"Robin Cowie,Gregg Hale",Daniel Myrick
9459,"Joe Cocker,Richie Havens,Joan Baez,Arlo Guthrie,Ten Years After,John Sebastian,Sly and the Family Stone,Jimi Hendrix,Canned Heat,Jefferson Airplane,Janis Joplin,Carlos Santana",,,Michael Wadleigh
11598,"Evan C. Kim,Bong Soo Han,Marilyn Joi,Saul Kahan,Marcy Goldman,Bill Bixby,John Landis,Dulcie Jordan,Gracia Lee,Sheila Rogers,George Lazenby,Victoria Carroll,Donald Sutherland,Henry Gibson,Rick Baker,Felix Silla,Tony Dow,Boni Enten,Michael McManus,Dick Yarmy,Uschi Digard,David Zucker","Jerry Zucker,Jim Abrahams,David Zucker",Robert K. Weiss,John Landis
26916,"Eric Roberts,David A.R. White,Cynthia Watros,Lawrence Taylor,Stacy Keach",,,Jon Gunn
181940,"Erik Allen,Randy Baranczyk,Chris Carlson,Ben Coler,Nancy Crocker,Jim Detmar,Crystal Donner","Gene Teigland,James A. Kreitel","Gene Teigland,Patrick Nelson,Jillian Nodland",Gene Teigland
125263,"Todd Field,Jason London,Roxana Zal,Susan Traylor,James Hong,Patrick Cranshaw,Brent David Fraser,Stephanie Feury,William Smith,Charlie Spradling,Ashlie Rhey,Shanna McCullough,Ron Jeremy",,,Scott Ziehl
263503,"Enrique Murciano,Nicholas Gonzalez,Clancy Brown,Yvette Yates,Rafael Agustin,Tanya R. Barnes,Robert Beltran,Wanda De Jesus,Dan Donohue,Barry Shabaka Henley,Katrina Matusek",Richard Montoya,,Richard Montoya
324322,Khaira Arby,Andy Morgan,,Johanna Schwartz
331493,,,,
375950,"Marianne Denicourt,Isabelle Sadoyan,Christophe Odent,Patrick Descamps,Guy Faucher,Margaux Fabre,Julien Lucas,Yohann Goetzmann,Philippe Bertin,Sylvie Lachat,Michel Charrel,Jeanne Buchard,Anthony Bajon,Jean Haas,Michel Ridou,Jeanne Cellard,Claudine Baschet,Jennifer Rozier,Merwan Baghdadi,Blanche Cluzet,Isalinde Giovangigli,Rafik Ben Mebarek,Juliette Aoudia,Marilyse Lagrafeuil,Frank Silver,Wilfried Capet,Vladimir Enquin","Thomas Lilti,Baya Kasmi",,Thomas Lilti
278348,"Annabella Sciorra,Bill Camp,Philip Ettinger,Remy Auberjonois,John Brodsky,Stefanie Brown,Herman Chavez,Bonnie Dennison",Michael Walker,Dolly Hall,Michael Walker
704,"John Lennon,Paul McCartney,George Harrison,Ringo Starr,Wilfrid Brambell,Norman Rossington,John Junkin,Victor Spinetti,Anna Quayle,Deryck Guyler,Isla Blair,Pattie Boyd,Richard Vernon,Edward Malin",,Walter Shenson,Richard Lester
70875,,,,U. Roberto Romano
75986,"Jamie Lee Curtis,Bonnie Bartlett,Matt Clark,James Keach,Amy Madigan,Sally Kirkland",Amy Holden Jones,Roger Corman,Amy Holden Jones
385636,"Jan Gerl Korenc,Ana Dolinar,Andrej Nahtigal,Lena Capuder",,Andrej Stritof,
14438,"Kirk Cameron,Erin Bethea,Ken Bevel,Stephen Dervan,Eric Young,Jason McLeod,Harris Malcom,Phyllis Malcom,Perry Revell,Stephanie Makulinski,Renata Williams,Dwan Williams,Amberly Marquard,Joy Joiner,Danielle Brooks",,,Alex Kendrick
211086,"Bhole Baba,Hatha Yogi Baba,Pant Shirt Baba,Baby Bajrangi,Shriman Umeshanad Brahmachari,Vivekanand Brahmachari,Mamta Devi,Sony Nishaad,Indrapal Singh,Kishan Tiwari",,"Pan Nalin,Gaurav Dhingra,Virginie Lacombe",Pan Nalin
23069,"Patsy Garrett,Allen Fiuzat,Cynthia Smith,Peter Breck,Frances Bavier,Terry Carter,Edgar Buchanan,Tom Lester,Christopher Connelly,Deborah Walley",,,Joe Camp
83,"Blanchard Ryan,Daniel Travis,Saul Stein,Michael E. Williamson,Christina Zenato,John Charles",,Laura Lau,Chris Kentis
89857,"Kathryn Burns,Lizzy Caplan,Michael Coleman,Andrew Daly,Rich Fulcher,Kyle Gass,Curtis Gwinn,Brandon Johnson,Matt Jones,Ed Helms,Rob Riggle,Horatio Sanz,Abby Elliott,Joe Lo Truglio,Zach Woods",,"Matt Walsh,Kirk Roos,Inman Young",Matt Walsh
30315,"William Shatner,Tiffany Bolling,Woody Strode,Lieux Dressler,David McLean,Natasha Ryan,Altovise Davis,Joe Ross,Marcy Lafferty,Hoke Howell,Roy Engel,Bill Coontz,Whitey Hughes,Jay Lawrence,Bettie Bolling,Anita Merritt,Nadia Caillou,Valla Rae McDade",,"Igo Kantor,Jeffrey M. Sneller",
14358,,,,Marilyn Agrelo
2056,"Peter Dinklage,Patricia Clarkson,Bobby Cannavale,Michelle Williams,Raven Goodwin,Josh Pais,John Slattery,Jayce Bartok,Joe Lo Truglio,Paul Benjamin,Jase Blankfort,Richard Kind,Lynn Cohen,Marla Sucharetza",,"Robert May,Mary Jane Skalski,Kathryn Tucker",Tom McCarthy
41144,"Randy Wayne,Deja Kreutzberg,Joshua Weigel,Steven Crowder,Kim Hidalgo,D. David Morin,Sean Michael Afable,Trinity Scott Brown",,,Brian Baugh
35199,"Will Shortz,Merl Reagle,Tyler Hinman,Trip Payne,Al Sanders,Ellen Ripstein,Jon Delfin,Bill Clinton,Jon Stewart",Patrick Creadon,,Patrick Creadon
14271,"Mick Foley,Terry Funk,Vince McMahon,Dwayne Johnson,Jake Roberts,Jesse Ventura,Noelle Foley,Barry W. Blaustein,Michael Manna,Scott Anthony Levy,Mark Calaway,Tony Jones,Michael Modest,Darren Drozdov,Accie Julius Connor",Barry W. Blaustein,"Brian Grazer,Ron Howard,Barry W. Blaustein",Barry W. Blaustein
16653,"Will Swenson,Connie Young,Daryn Tufts,Michael Birkeland,Lincoln Hoppe,Kirby Heyborne",Kurt Hale,,Kurt Hale
14757,"Marina Golbahari,Arif Herati,Zubaida Sahar,Mohammad Nadir Khwaja",Siddiq Barmak,"Makoto Ueda,Siddiq Barmak,Julie LeBrocquy,Julia Fraser",Siddiq Barmak
84401,"Rachel Dratch,Hillel Halkin,Jason Kravitz,Dan Miron,Peter Riegert,Alan Rosenberg,David Roskies,Ruth Wisse",Joseph Dorman,,Joseph Dorman
23655,"Hamish Linklater,Denny Kirkwood,Mackenzie Firgens,Lola Glaudini,Steve Van Wormer,Rachel True,Vincent Riverside,Dmitri Ponce,Ari Gold,Aaron Langridge,Bradley K. Ross,Angelo Spizzirri,Chris Ferreira,Jeff Witzke,Jill Jose,Chris Stone,Lew Baldwin,Bing Ching,Karl Ackerman,Christoph Klotz,Elizabeth Sung,Nick Offerman,Danielle Renfrew",Greg Harrison,,Greg Harrison
36825,Kirby Heyborne,,,Kurt Hale
33430,"Mark Polish,Michael Polish,Michele Hicks,Jon Gries,Patrick Bauchau,Garrett Morris,Lesley Ann Warren",Mark Polish,,Michael Polish
12281,"Rory Culkin,Scott Mechlowicz,Trevor Morgan,Josh Peck,Ryan Kelley,Carly Schroeder,Branden Williams",,"Rick Rosenthal,Susan Johnson,Hagai Shaham",Jacob Aaron Estes
125052,"Brendan Sexton III,Antoine McLean,Mtume Gant,Carlo Alban,David Roland Frank",Morgan J. Freeman,,Morgan J. Freeman
96238,"Jeffrey Tambor,Jill Clayburgh,Caroline Aaron,Bill Duke,Sandy Duncan,Michael McKean,Bill Weeden,Eric Axen,David Bailey,Tom Cappadona,Lily Rabe,Peter Dinklage,India Cooper",Eric Schaeffer,"Terence Michael,Eric Schaeffer,Dawn Wolfrom,Robert Kravitz",Eric Schaeffer
30246,"LisaRaye McCoy,Monica Calhoun,Clifton Powell,Yasiin Bey,Da Brat,Tichina Arnold",,,Neema Barnette
7301,"Casey Affleck,Kevin Corrigan,Liv Tyler,Mary Kay Place,Seymour Cassel,Rachel Strouse,Sarah Strouse,Rick Duplissie,Mark Boone Junior,Jake La Botz,Don Strouse,Doug Liechty Caskey,Pam Angell,Jack Rovello",,"Jake Abraham,Galt Niederhoffer,Celine Rattray",Steve Buscemi
172533,"Olivia Wilde,Jake Johnson,Anna Kendrick,Ron Livingston,Ti West,Jason Sudeikis,Mike Brune,Frank V. Ross,Michael Gaertner,Kristin Davis,Jim Ciback,Alicia Van Couvering,Michael Zeller,Joe Swanberg",Joe Swanberg,"Joe Swanberg,Alicia Van Couvering,Paul Bernon,Andrea Roa,Sam Slater",Joe Swanberg
180383,"Ricky Jay,Dick Cavett,Winston Simon,David Mamet,Persi Diaconis",,"Alicia Sams,Philip Dolin,Alan Edelstein",Molly Bernstein
346,"Takashi Shimura,Yoshio Inaba,Seiji Miyaguchi,Minoru Chiaki,Isao Kimura,Keiko Tsushima,Yukiko Shimazaki,Kamatari Fujiwara,Yoshio Kosugi,Bokuzen Hidari,Yoshio Tsuchiya,Jun Tatara,Atsushi Watanabe,Toranosuke Ogawa,Isao Yamagata,Gen Shimizu,Keiji Sakakida,Shinpei Takagi,Toshio Takahara,Hiroshi Sugi,Hiroshi Hayashi,Sachio Sakai,Noriko Sengoku,Noriko Honma,Etsuo Saijo,Haruya Sakamoto,Hideo Shibuya,Kiyoshi Kamoda,Takashi Narita,Masaaki Tachibana,Kamayuki Tsubono,Taiji Naka,Chindanji Miyagawa,Shigemi Sunagawa,Akira Tani,Akio Kusama,Jun Mikami,Haruo Nakajima,Sanpei Mine,Masahide Matsushita,Kaneo Ikeda,Ippei Kawagoe,Ippei Kawagoe,Junpei Natsuki,Haruo Suzuki,Hiroshi Akitsu,Akira Yamada,Kazuo Imai,Eisuke Nakanishi,Toku Ihara,Yasuhisa Tsutsumi,Tsuneo Katagiri,Megeru Shimoda,Masayoshi Kawabe,Yoshikazu Kawamata,Takeshi Seki,Haruko Toyama,Tsuruko Mano,Matsue Ono,Tsurue Ichimanji,Michiko Kadono,Toshiko Nakano,Shizuko Azuma,Keiko Mori,Michiko Kawabe,Yayoko Kitano,Misao Suyama,Toriko Takahara,Tatsuya Nakadai,Ken Utsui,Ren Yamamoto",,,Akira Kurosawa
84318,"Greg Speirs,Jim Lampley,Bill Walton,Dan Majerle,Mickey Hart,Arvydas Sabonis,David Stern,David Remnick,Jonas Valanciunas,Zydrunas Ilgauskas","Marius A. Markevicius,Jon Weinbach","Marius A. Markevicius,Jon Weinbach",Marius Markevicius
45145,"Brad Pitt,Calvin Levels,Catherine Keener,Nick Cave,Alison Moir,Samuel L. Jackson",Tom DiCillo,Yoram Mandel,Tom DiCillo
13983,"Roger Fan,Sung Kang,Monique Gabriela Curnen,Meredith Scott Lynn,Sam Bottoms,Jake Sandvig,Ron Jeremy,Mousa Kraish,McCaleb Burnett,Dustin Nguyen,James Franco,Bella Thorne",Justin Lin,,Justin Lin
45649,"Thomas F. Duffy,David Bowe,Stephen Spinella,Roxane Mesquida,Jack Plotnick,Wings Hauser,Ethan Cohn,Charley Koontz,Daniel Quinn,Devin Brochu,Hayley Holmes,Haley Ramm,Cecelia Antoinette,Remy Thorne,Pete Dicecco,James Parks,Courtenay Taylor,Blake Robbins,Michael Ross,Pedro Winter",Quentin Dupieux,"Gregory Bernard,Julien Berlan",Quentin Dupieux
19844,"Tori Spelling,Les Williams",,,C. Jay Cox
21801,"Ryan Gosling,David Morse,Clea DuVall,Amy Adams,David Cale,Eddie Spears,Kelly Lynch,Ken White,Noah Watts,Kim DeLong,Geraldine Keams,Douglas Seybern,Cody Harvey,Melkon Andonian,J.P. Gabriel,Chris Offutt","Alex Smith,Andrew J. Smith",,"Alex Smith,Andrew J. Smith"
43933,"Whitney Able,Scoot McNairy,Annalee Jefferies,Kevon Kane,Fernando Lara",Gareth Edwards,"James Richardson,Allan Niblo",Gareth Edwards
73511,"Noah Wyle,Illeana Douglas,Kate Mara,Cloris Leachman,Joanne Whalley,Keith Carradine,Valerie Perrine,Jane Lynch,Michael Panes,Erika Luckett","Jonathan Parker,Catherine DiNapoli","Scott M. Rosenfelt,Jonathan Parker,Catherine DiNapoli,B. Billie Greif",Jonathan Parker
43653,"Jesse Eisenberg,Jim Gaffigan,Ann Dowd,Eddie Pepitone",Peter Kline,,Sol Tryon
139715,"Jacob Zachar,Alexa Nikolas,Christa Brittany  Allen,Jayson Blair,Justin Chon,Max Adler,Joseph Porter,Michele Messmer ,Jonathan Coogan,Adam DeFilippi,Richard Jewell,Bernie Allemon",Alex Craig Mann,"Michael Manasseri,Brooke Anderson",Alex Craig Mann
45380,"Guo Tao,Liu Hua,Liu Gang,Xu Zheng,Huang Bo,Wang Xun,Peng Bo,Luo Lan,Hou Shu,Jianing Wang,Teddy Lin",Zhou Zhiyong,Bao Shihong,Ning Hao
30867,"Scott Walker,Damon Albarn,David Bowie,Jarvis Cocker,Marc Almond,Sting,Johnny Marr",,,Stephen Kijak
81220,"Radha Mitchell,Megan Mullally,Catherine Lloyd Burns,Jacqueline Heinze,Alan Ruck,Octavia Spencer",,,Marc Forster
253626,"Ethan Hawke,January Jones,Jake Abel,Bruce Greenwood,Alma Sisneros,Kristen Rakes,Dylan Kenin,Michael Sheets,Peter Coyote,Fatima El Bahraquy,El Khttabi Abdelouahab,Colin Jones",Andrew Niccol,"Mark Amin,Nicolas Chartier,Zev Foreman",Andrew Niccol
